Tweet Datetime,Tweet Id,Twitter Name,Twitter @ Name,Twitter User Bio,Twitter User Followers,Twitter User Total Tweets,Tweet Text,Location,Retweets,Favorites,Language,Source
10/10/2021 1:32,1.44701E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,A great way to end the evening. #TartanProud https://t.co/4j9JoZVSqe,,3,66,en,Twitter Web App
10/9/2021 20:01,1.44693E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,Scotty Saturday. #TartanProud https://t.co/V7epn3XnWu,,4,48,en,Twitter Web App
10/9/2021 16:34,1.44688E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,. @PGHDonutDash didn't disappoint ?? Great event for a great cause @MarioLemieuxFdn. #TartanProud https://t.co/3TI6Fmjjij,,7,51,en,Twitter Web App
10/9/2021 16:22,1.44687E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,RT @CMUProvost: It was an honor this morning welcoming everyone to @Pittsburgh and our beautiful campus for Family Weekend. #TartanProud ht…,,1,0,en,TweetDeck
10/9/2021 15:16,1.44686E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"As part of Family Weekend, @snstheatre, our theatrical group for non-theater majors, performed ""Once Upon a Benefit Cabaret."" https://t.co/II9rx9WGky",,2,26,en,Twitter Web App
10/9/2021 14:51,1.44685E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,One of our faves from Noche Latina last night ?? https://t.co/cMpSi3tX5L,,2,16,en,Twitter Web App
10/8/2021 13:32,1.44647E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"This year's Family Weekend (today and tomorrow) is the first fully in-person, on-campus event for parents and families since before the pandemic.

Here's what you need to know ?? https://t.co/pIqfVy6WqX. #TartanProud https://t.co/2uPb6LjDje",,2,18,en,Sprout Social
10/8/2021 13:00,1.44646E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,RT @CMUProvost: I am thrilled to welcome all visiting families to campus for Family Weekend! I hope you enjoy your time at @CarnegieMellon.,,1,0,en,TweetDeck
10/8/2021 11:34,1.44644E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"More and more working professionals are seeking formal training in privacy engineering.

That's why we're offering two flexible options for education and training — a master's degree part-time and remotely or a privacy engineering certificate remotely. https://t.co/ys5jbmCA8Y https://t.co/Kb0WUMtlka",,1,13,en,Sprout Social
10/7/2021 11:21,1.44607E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"The pandemic may have renewed people’s interest in puzzles, but for Carnegie Mellon alumna Paloma Sierra (@pasierrah) , a writer, translator and educator, piecing together stories has been a nearly lifelong obsession. https://t.co/4fcu7luZkL https://t.co/hQqDU1SQ9t",,10,39,en,Sprout Social
10/6/2021 23:18,1.44589E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"This year, @CarnegieMellonQ students come from 53 countries on five continents. And, nearly 40% of the student population are Qatari. 

CMU-Q is now accepting applications for students beginning their studies in August 2022.

https://t.co/eSjv37fYHG #TartanProud https://t.co/qjULdvQDhU",,5,21,en,Sprout Social
10/6/2021 13:43,1.44575E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"Remember Tartans, you've got this!",,2,49,en,Sprout Social
10/6/2021 11:28,1.44571E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"The Pittsburgh Summer Internship Program connects students from @CMU_DietrichHSS with nonprofits, startups or small businesses in @Pittsburgh. 

Meet 3 students who recently participated in the program.

Tim Wang 
Emma Reed
Jordan Gilbert

https://t.co/5i44SkhgrX #TartanProud https://t.co/gPoeIYnI0f",,3,28,en,Sprout Social
10/6/2021 11:14,1.44571E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,RT @CMUProvost: A panel discussion Friday will delve into the challenges of the Latino community in Pittsburgh. The @CMUIPS moderated panel…,,3,0,en,TweetDeck
10/5/2021 11:31,1.44535E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"Paulina Jaramillo (@PauliJllo) led a team working with utility planners, operators, and regulators to prepare our energy system for the effects of climate change. https://t.co/Aoeb8qU9HA via @CMUEngineering https://t.co/pKLVDE4B7A",,2,18,en,Sprout Social
10/4/2021 22:59,1.44516E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"All things must pass, according to George Harrison, who rose to international fame as lead guitarist of @thebeatles. 

But the popularity of a course at Carnegie Mellon on the legendary rock band from Liverpool shows no signs of waning anytime soon. 

https://t.co/6ittbbnIB4 https://t.co/gp8FF04yMY",,2,21,en,Sprout Social
10/4/2021 13:25,1.44502E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"RT @CMUProvost: On Wednesday, @CMU_DEI will host ""Queering the Way for National Coming Out Day."" The panel will explore topics and issues c…",,3,0,en,TweetDeck
10/4/2021 11:22,1.44499E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,Professor Ding Zhao (@zhao__ding) has  developed a new course that trains engineering students how to make artificial intelligence trustworthy. https://t.co/JL3IE7j9lP via @CMUEngineering https://t.co/ZMWCBUrekr,,4,25,en,Sprout Social
10/3/2021 20:40,1.44476E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"RT @CMUProvost: A new, 5,000-square-foot community space has opened its doors to @carnegiemellon students, faculty and staff to build, stre…",,1,0,en,TweetDeck
10/3/2021 15:29,1.44469E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"Kenya Dworkin of @cmu_languages weaves the past and present together through research into Hispanic culture and activities with partners like @cmoa. 

https://t.co/xU0PV0IVHR #TartanProud https://t.co/0fxNv5OcHu",,3,19,en,Sprout Social
10/2/2021 19:52,1.44439E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"Two @cmudrama faculty have recurring roles in the @netflix series, ""The Chair."" https://t.co/4Zx7r6fuzx https://t.co/YuOVoNxWCA",,3,49,en,Sprout Social
10/2/2021 15:37,1.44433E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"By reaching for the stars, CMU faculty members @DianeTurnshek and @CMUSoA's Stephen Quick helped bring @Pittsburgh’s dark skies ordinance to light. https://t.co/ctCGzeGRYX #TartanProud https://t.co/fGLxjdYs12",,11,44,en,Sprout Social
10/1/2021 13:50,1.44394E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"They're coming for you, Tartans! ????? 

On this day in 1968, CMU alumnus George A. Romero premiered ""Night of the Living Dead"" in @Pittsburgh.

In 1982, Romero directed a horror anthology, written by Stephen King. It contained a short film shot on campus. Can you name the film? https://t.co/VLMwPNmXJJ",,7,20,en,Sprout Social
10/1/2021 13:22,1.44393E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"RT @CMUProvost: It's the end of the work week, and the beginning of a new month. Here's to a fresh start. https://t.co/DjOcjUBiPH",,4,0,en,TweetDeck
10/1/2021 11:28,1.4439E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,Madison Williamson is a senior studying psychology @CMU_DietrichHSS. Her research aims to measure the impact that the COVID-19 pandemic has had on K-12 special education. https://t.co/pRmwkkM4iC https://t.co/wdXs1BGnL4,,4,22,en,Sprout Social
9/30/2021 15:17,1.4436E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,Campus appreciation tweet https://t.co/z16b94iKF6,,12,112,en,Sprout Social
9/30/2021 12:51,1.44356E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"RT @CMUProvost: Running two miles and eating a half dozen donuts at the halfway mark doesn’t sound like a good combination, but it’s been a…",,3,0,en,TweetDeck
9/30/2021 11:31,1.44354E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"Using light to control how cells “talk” to one another isn’t new science, but researchers at CMU have discovered that MXene, an easily produced nanomaterial, can allow for efficient cellular communication. https://t.co/HZ44MlxqHP via @CMUEngineering https://t.co/96kVcxRIQ6",,1,13,en,Sprout Social
9/29/2021 19:59,1.4433E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"Today, Carnegie Mellon played host to the inaugural United States-European Union Trade and Technology Council Meeting at CMU's Mill 19 facility at Hazelwood Green in Pittsburgh. https://t.co/JsWPYC5401 https://t.co/IG782hxh8G",,8,37,en,Twitter Web App
9/29/2021 19:30,1.4433E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,#TartanProud to play our part in making hockey a safer game. https://t.co/x7ixN9nqZd,,2,15,en,Twitter Web App
9/29/2021 11:11,1.44317E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"Our Latin American Comics Archive is a curated, online exhibit of comic strips and books aimed at enabling researchers to visualize and employ comic strips and books created in Latin America between the 1920s and the present for pedagogical purposes. https://t.co/wmQmi6yHgg https://t.co/JL4NgxOXdg",,2,16,en,Sprout Social
9/28/2021 23:15,1.44299E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"Our global community includes alumni representing 146 countries, students 118 countries and faculty 59 countries. #TartanProud",,4,32,en,Sprout Social
9/28/2021 19:39,1.44294E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,RT @cmugsa: Hundreds of @CarnegieMellon students have taken the first step towards being #VoteReady by registering to vote with the help of…,,3,0,en,TweetDeck
9/28/2021 12:44,1.44283E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"RT @CMUProvost: .@CarnegieMellon and the @AiCommission are proud to present two panel discussions focusing on the future of AI.

Register f…",,5,0,en,TweetDeck
9/28/2021 11:23,1.44281E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"We teamed up with @virginia_tech to develop a versatile, reliable, and attack-resistant wireless sensor network for smart animal monitoring. We're currently demonstrating its operation and practicality on real farms. https://t.co/jp99G8Izaq via @CMU_ECE https://t.co/pZuFkZqSvW",,2,23,en,Sprout Social
9/27/2021 4:04,1.44234E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"What a night @TheTonyAwards!

Broadway is back, and we're #TartanProud it is.

Congrats to alumni Peter Hylenski ?? and Jamie deRoy on their wins tonight (the 51st and 52nd for CMU graduates).

Photo Credit: Cindy Ord/@GettyImages for #TonyAwards Productions https://t.co/j4C7aXy9FC",,11,69,en,Twitter Web App
9/26/2021 19:34,1.44221E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"It’s #TonyAwards night!

We’re #TartanProud to be the exclusive higher ed partner of @TheTonyAwards.

Watch the awards on @paramountplus at 7 pm EST, followed at 9 pm EST by a live two-hour concert event hosted by alumnus @leslieodomjr that will celebrate the return of Broadway. https://t.co/p6UgAQmqSD",,10,67,en,Twitter for iPhone
9/26/2021 15:26,1.44215E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"VentureBridge from the @CMUSwartzCenter is a free business accelerator exclusively for alumni.

""VentureBridge is a lifelong support program that proves that just because you graduate doesn't mean we say goodbye to you. CMU is always your home.""

https://t.co/cUUGNZHvQB https://t.co/F8qsYarnbc",,6,14,en,Sprout Social
9/25/2021 20:12,1.44186E+18,Carnegie Mellon University,CarnegieMellon,"United by curiosity and driven by passion, we reach across disciplines, forge new ground and deploy our expertise to make real change that benefits humankind.",64683,14487,"Tomorrow night's #TonyAwards mark the 12th consecutive awards season that at least one CMU graduate has received a nomination.

After the awards, alumnus @leslieodomjr hosts ""@TheTonyAwards Present: Broadway's Back!""

More on our nominees ?? https://t.co/VFOVavyXnb.

#TartanProud https://t.co/dH0gIWw7Mh",,6,58,en,Sprout Social
